measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,East Midlands,Female,All Ages,Self-harm,Rate,1990,5.37878056528,5.61397660595,5.13118225533
Deaths,Southern Latin America,Female,All Ages,Self-harm,Rate,1990,5.033969458730001,5.35220825726,4.73003041053
Deaths,Gunma,Female,All Ages,Self-harm,Rate,1992,16.1628745068,17.239869589199998,15.0927163289
Deaths,Gifu,Female,All Ages,Self-harm,Rate,1993,14.3655698599,15.546892320200001,13.266802330900001
Deaths,Africa,Female,All Ages,Self-harm,Rate,1990,4.3456536165,5.0169078884700005,3.80163012702
Deaths,Mauritius,Female,All Ages,Self-harm,Rate,1990,8.10170652857,9.094072122370001,7.360234090860001
Deaths,Japan,Female,All Ages,Self-harm,Rate,1993,13.29954817,13.622869625300002,12.986549348299999
Deaths,European Region,Female,All Ages,Self-harm,Rate,1992,9.03962766411,9.4568942673,8.65633826731
Deaths,Morocco,Female,All Ages,Self-harm,Rate,1993,4.27914152581,5.93117758075,2.63729272826
Deaths,Tunisia,Female,All Ages,Self-harm,Rate,1990,1.6084310024200001,1.9809484716,1.27517629899
Deaths,Indonesia,Female,All Ages,Self-harm,Rate,1993,2.19517295076,2.70773562569,1.7074944086700001
Deaths,Southeast Asia,Female,All Ages,Self-harm,Rate,1993,5.27241157174,6.167483616719999,4.48684710289
Deaths,Tabasco,Female,All Ages,Self-harm,Rate,1990,2.01732401664,2.3299763002700002,1.73477252671
Deaths,Syria,Female,All Ages,Self-harm,Rate,1990,0.8379081527490001,1.03227768769,0.675012141666
Deaths,Algeria,Female,All Ages,Self-harm,Rate,1994,1.66647777704,2.14885110648,1.2496814520100001
Deaths,Miyazaki,Female,All Ages,Self-harm,Rate,1993,16.0212698266,17.2488948623,14.8177449179
Deaths,Eastern Mediterranean Region,Female,All Ages,Self-harm,Rate,1991,3.09792180003,3.74658977352,2.5167480642
Deaths,Bangladesh,Female,All Ages,Self-harm,Rate,1992,12.0037110343,14.276970360599998,9.931002854239999
Deaths,Quintana Roo,Female,All Ages,Self-harm,Rate,1991,1.65083177114,1.9477844783799998,1.4070366692499998
Deaths,Guinea,Female,All Ages,Self-harm,Rate,1990,4.01589197167,5.27967879736,2.82659052892
Deaths,Albania,Female,All Ages,Self-harm,Rate,1992,2.53648976782,2.87105100581,2.21847110989
Deaths,Finland,Female,All Ages,Self-harm,Rate,1991,13.0501669973,13.958524306400001,12.211337920799998
Deaths,Colima,Female,All Ages,Self-harm,Rate,1992,0.9371815053889999,1.08334296986,0.80756114741
Deaths,South Asia,Female,All Ages,Self-harm,Rate,1993,17.4352164288,19.9814556416,15.027355344700002
Deaths,El Salvador,Female,All Ages,Self-harm,Rate,1993,7.57449945184,8.680338880799999,6.59040442686
Deaths,Ōsaka,Female,All Ages,Self-harm,Rate,1992,13.590910385,14.406737457199998,12.7694310933
Deaths,Guam,Female,All Ages,Self-harm,Rate,1994,6.801792432050001,8.226705937490001,5.50849384007
Deaths,Sub-Saharan Africa - WB,Female,All Ages,Self-harm,Rate,1992,4.900625875999999,5.5664726159199995,4.30468056413
Deaths,Taiwan,Female,All Ages,Self-harm,Rate,1990,6.84885366374,8.10182531847,5.77827837503
Deaths,Louisiana,Female,All Ages,Self-harm,Rate,1990,5.81523180052,6.3203616619,5.33479025125
Deaths,Timor-Leste,Female,All Ages,Self-harm,Rate,1991,7.28241818699,11.7281796405,3.53165132443
Deaths,Iraq,Female,All Ages,Self-harm,Rate,1994,4.96197587334,6.32898475196,3.85225588504
Deaths,Malta,Female,All Ages,Self-harm,Rate,1990,2.65567351653,3.04694382289,2.2646427418
Deaths,Colorado,Female,All Ages,Self-harm,Rate,1990,7.7943874817,8.440798050469999,7.18381853804
Deaths,United Arab Emirates,Female,All Ages,Self-harm,Rate,1990,1.94568660325,3.6130749898200003,1.0683978158699998
Deaths,Libya,Female,All Ages,Self-harm,Rate,1990,1.5378077267099999,2.02851007692,1.13834130629
Deaths,Alaska,Female,All Ages,Self-harm,Rate,1990,6.49138882752,7.26049426518,5.77783409519
Deaths,India,Female,All Ages,Self-harm,Rate,1992,19.877539274300002,23.0197275789,16.7639246372
Deaths,Guinea-Bissau,Female,All Ages,Self-harm,Rate,1991,5.41080860352,8.13617835899,3.88533022344
Deaths,OECD Countries,Female,All Ages,Self-harm,Rate,1990,7.64417180802,7.82421635864,7.47351467039
Deaths,Peru,Female,All Ages,Self-harm,Rate,1990,2.30205416196,2.7469148133599997,1.9375483638799997
Deaths,Colombia,Female,All Ages,Self-harm,Rate,1990,1.7655846273700002,2.0063243723600004,1.5747946214
Deaths,Belarus,Female,All Ages,Self-harm,Rate,1991,9.5176224916,10.316476199,8.7565417149
Deaths,Saitama,Female,All Ages,Self-harm,Rate,1990,12.5527284314,13.3460786906,11.8403647057
Deaths,Rwanda,Female,All Ages,Self-harm,Rate,1993,7.64176487743,10.794138605599999,4.75353910991
Deaths,Guerrero,Female,All Ages,Self-harm,Rate,1991,1.50641048333,1.77791928559,1.25831017266
Deaths,The Bahamas,Female,All Ages,Self-harm,Rate,1992,0.99143265561,1.12147826283,0.868224911373
Deaths,Dominican Republic,Female,All Ages,Self-harm,Rate,1992,1.87436218175,2.28190912059,1.5757498787200002
Deaths,Nevada,Female,All Ages,Self-harm,Rate,1990,10.188883522,11.1294630116,9.29216711299
Deaths,Texas,Female,All Ages,Self-harm,Rate,1991,5.61954880548,6.123867553499999,5.12909220357
Deaths,Middle East & North Africa - WB,Female,All Ages,Self-harm,Rate,1992,2.8492727910699998,3.5079373264,2.25930827456
Deaths,Massachusetts,Female,All Ages,Self-harm,Rate,1991,5.5090923401500005,5.97280627342,5.045193749669999
Deaths,Western Sub-Saharan Africa,Female,All Ages,Self-harm,Rate,1991,4.16078934988,5.03589781653,3.17623250754
Deaths,Central Latin America,Female,All Ages,Self-harm,Rate,1991,1.6981039995799998,1.78723762321,1.62278954405
Deaths,Hyōgo,Female,All Ages,Self-harm,Rate,1992,13.5128576337,14.3150943685,12.6685963473
Deaths,San Luis Potosí,Female,All Ages,Self-harm,Rate,1993,1.04282091451,1.1850788651600002,0.9132422008540001
Deaths,Egypt,Female,All Ages,Self-harm,Rate,1992,1.5122567292,2.12964897006,0.9705936914859999
Deaths,South East England,Female,All Ages,Self-harm,Rate,1993,5.47073570945,5.71451922461,5.2585911094
Deaths,Nigeria,Female,All Ages,Self-harm,Rate,1990,4.7738148120499995,6.62179313624,2.93162166006
Deaths,Aguascalientes,Female,All Ages,Self-harm,Rate,1992,1.3482101442599999,1.5290932924899998,1.1804182728700001
Deaths,Tochigi,Female,All Ages,Self-harm,Rate,1990,16.636539051,17.8072977725,15.5777946184
Deaths,Hawaii,Female,All Ages,Self-harm,Rate,1994,5.65454694225,6.228216618279999,5.15209570619
Deaths,Massachusetts,Female,All Ages,Self-harm,Rate,1990,5.44052525039,5.8877305994,4.98647874526
Deaths,Liberia,Female,All Ages,Self-harm,Rate,1991,5.42042913731,7.386016506980001,3.75593601403
Deaths,Uganda,Female,All Ages,Self-harm,Rate,1993,13.0561407567,17.2605221179,8.91130719318
Deaths,Cambodia,Female,All Ages,Self-harm,Rate,1990,3.18310326003,4.30861375177,2.23636375807
Deaths,Kiribati,Female,All Ages,Self-harm,Rate,1991,7.662635191280001,9.22994209176,6.25962439261
Deaths,Luxembourg,Female,All Ages,Self-harm,Rate,1994,10.3179077603,11.3043032634,9.486564751189999
Deaths,The Gambia,Female,All Ages,Self-harm,Rate,1991,3.1736924030599996,3.8816032838,2.42758215312
Deaths,Aomori,Female,All Ages,Self-harm,Rate,1994,15.3664304134,16.4365201796,14.2780048423
Deaths,Eritrea,Female,All Ages,Self-harm,Rate,1990,4.93478162862,6.64474059944,3.43723862074
Deaths,France,Female,All Ages,Self-harm,Rate,1991,14.572417470400001,15.5473259345,13.674869409600001
Deaths,Nara,Female,All Ages,Self-harm,Rate,1992,12.449298594300002,13.3503844054,11.6335167728
Deaths,World Bank High Income,Female,All Ages,Self-harm,Rate,1992,8.05614234036,8.2206157703,7.90502008465
Deaths,Norway,Female,All Ages,Self-harm,Rate,1990,8.780639768890001,9.5082416875,8.08503007353
Deaths,Zimbabwe,Female,All Ages,Self-harm,Rate,1992,3.8458931979099997,5.96074202382,1.72986590937
Deaths,Arkansas,Female,All Ages,Self-harm,Rate,1990,5.79291943009,6.36102611201,5.26049136302
Deaths,Tottori,Female,All Ages,Self-harm,Rate,1992,14.632766782200001,16.181273987799997,13.1508974759
Deaths,Suriname,Female,All Ages,Self-harm,Rate,1993,9.21412095212,10.459910386599999,8.15831248297
Deaths,Pakistan,Female,All Ages,Self-harm,Rate,1992,3.87093229869,4.87608083711,2.97974429127
Deaths,Kiribati,Female,All Ages,Self-harm,Rate,1994,7.5389150764,9.00145508719,6.1517351613
Deaths,Sonora,Female,All Ages,Self-harm,Rate,1990,0.999946789935,1.15313101755,0.862664113286
Deaths,Nepal,Female,All Ages,Self-harm,Rate,1992,9.68738068939,14.611406953200001,6.036463461289999
Deaths,Benin,Female,All Ages,Self-harm,Rate,1991,4.04690084498,5.15498811826,3.16479722154
Deaths,District of Columbia,Female,All Ages,Self-harm,Rate,1992,4.4596418269599996,5.05763780959,3.90742641792
Deaths,District of Columbia,Female,All Ages,Self-harm,Rate,1994,4.01831082756,4.59575850645,3.5279382556099996
Deaths,Nara,Female,All Ages,Self-harm,Rate,1994,12.1659342283,13.014869635899998,11.358150909199999
Deaths,East of England,Female,All Ages,Self-harm,Rate,1990,5.5772578274,5.84153603044,5.31500268195
Deaths,Germany,Female,All Ages,Self-harm,Rate,1992,10.3161409963,11.186840893500001,9.53212462706
Deaths,Sudan,Female,All Ages,Self-harm,Rate,1993,2.41028922991,4.07373833106,1.1244382336299998
Deaths,West Midlands,Female,All Ages,Self-harm,Rate,1993,4.97070171927,5.17424352055,4.76554037347
Deaths,World Bank Low Income,Female,All Ages,Self-harm,Rate,1991,5.44671871869,6.32120289445,4.6289287774700005
Deaths,Cuba,Female,All Ages,Self-harm,Rate,1994,15.7733391741,17.1937958378,14.5079156456
Deaths,Romania,Female,All Ages,Self-harm,Rate,1994,4.84341794215,5.25713731741,4.43267047294
Deaths,Kōchi,Female,All Ages,Self-harm,Rate,1991,14.9847862612,16.2138423823,13.8732349161
Deaths,Greenland,Female,All Ages,Self-harm,Rate,1991,58.346359518599996,69.1736480298,47.2870498635
Deaths,Central Latin America,Female,All Ages,Self-harm,Rate,1993,1.75812976647,1.8491768688699999,1.68052717774
Deaths,Chiba,Female,All Ages,Self-harm,Rate,1991,11.533630113900001,12.2291828003,10.8526368513
Deaths,Dominica,Female,All Ages,Self-harm,Rate,1994,1.02732587465,1.17152061262,0.8913959729130001
Deaths,District of Columbia,Female,All Ages,Self-harm,Rate,1993,4.21133776312,4.7533729207299995,3.71487405963
Deaths,Nebraska,Female,All Ages,Self-harm,Rate,1990,4.58766054314,4.99662960492,4.2116191753
Deaths,Pennsylvania,Female,All Ages,Self-harm,Rate,1994,4.90968234651,5.30072445246,4.52762214677
Deaths,Puebla,Female,All Ages,Self-harm,Rate,1991,1.02703925088,1.16311281725,0.897658707574
Deaths,Australia,Female,All Ages,Self-harm,Rate,1992,5.84994809099,6.23770530911,5.488436582319999
Deaths,Dominican Republic,Female,All Ages,Self-harm,Rate,1991,1.82495089943,2.19900255357,1.54554039754
Deaths,South Carolina,Female,All Ages,Self-harm,Rate,1992,4.95122663263,5.4589502328999995,4.46001171626
Deaths,Armenia,Female,All Ages,Self-harm,Rate,1990,1.8120832980000001,2.010992565,1.61652201082
Deaths,Montana,Female,All Ages,Self-harm,Rate,1990,7.258213555899999,8.02477035667,6.50813390405
Deaths,Samoa,Female,All Ages,Self-harm,Rate,1994,5.66716845031,7.10413689496,4.40642744926
Deaths,"Central Europe, Eastern Europe, and Central Asia",Female,All Ages,Self-harm,Rate,1990,9.59969458217,10.2968684085,9.0362508081
Deaths,North Dakota,Female,All Ages,Self-harm,Rate,1993,3.17354786146,3.52011005145,2.8491303913399997
Deaths,Mississippi,Female,All Ages,Self-harm,Rate,1993,4.79513586892,5.32498811482,4.32315564391
Deaths,Chiba,Female,All Ages,Self-harm,Rate,1993,11.2639037377,11.9379884856,10.612937111
Deaths,World Bank Upper Middle Income,Female,All Ages,Self-harm,Rate,1992,15.9311116139,17.0545877235,15.070962311199999
Deaths,Andorra,Female,All Ages,Self-harm,Rate,1992,4.60343085409,6.57814595488,3.0483426059100003
Deaths,Middle SDI,Female,All Ages,Self-harm,Rate,1992,16.518807828299998,17.619221329200002,15.4640654651
Deaths,Tōkyō,Female,All Ages,Self-harm,Rate,1990,12.7111476408,13.431302059899998,12.0837987527
Deaths,San Luis Potosí,Female,All Ages,Self-harm,Rate,1990,1.01147924633,1.15763810604,0.887950517123
Deaths,Belgium,Female,All Ages,Self-harm,Rate,1992,13.1016691772,14.095183719300001,12.1765921804
Deaths,Singapore,Female,All Ages,Self-harm,Rate,1993,9.92351037008,11.7645344017,8.47812994015
Deaths,Comoros,Female,All Ages,Self-harm,Rate,1991,3.0737191790400002,4.50342315824,1.58111060651
Deaths,Western Pacific Region,Female,All Ages,Self-harm,Rate,1992,20.5207876467,22.065451305699998,19.3689022094
Deaths,Ecuador,Female,All Ages,Self-harm,Rate,1990,3.66855709702,4.10245677223,3.29028268531
Deaths,Kazakhstan,Female,All Ages,Self-harm,Rate,1993,10.351672283900001,11.7930840491,8.97617537333
Deaths,Global,Female,All Ages,Self-harm,Rate,1991,12.252459475099998,13.066921955999998,11.4015457501
Deaths,Cyprus,Female,All Ages,Self-harm,Rate,1994,3.31141008321,3.9550097692999997,2.7556534342
Deaths,Ethiopia,Female,All Ages,Self-harm,Rate,1993,5.86987943612,7.42531090997,4.42144871323
Deaths,Baja California Sur,Female,All Ages,Self-harm,Rate,1992,0.982210352356,1.15180333351,0.8288451876290001
Deaths,Wyoming,Female,All Ages,Self-harm,Rate,1990,6.47912122913,7.231134668499999,5.81938504418
Deaths,Libya,Female,All Ages,Self-harm,Rate,1991,1.5423224177700001,2.01852636812,1.14543601542
Deaths,South Asia,Female,All Ages,Self-harm,Rate,1990,16.926559295199997,19.7829893791,14.1128957175
Deaths,Laos,Female,All Ages,Self-harm,Rate,1992,7.37930483134,11.4508717775,3.7106131787399996
Deaths,Bahrain,Female,All Ages,Self-harm,Rate,1992,2.97762659232,3.73165289926,2.28221781267
Deaths,Distrito Federal,Female,All Ages,Self-harm,Rate,1994,1.4920433880000001,1.66156777585,1.3178856266
Deaths,Okinawa,Female,All Ages,Self-harm,Rate,1993,9.43924991369,10.123115460500001,8.78681291808
Deaths,Macedonia,Female,All Ages,Self-harm,Rate,1992,5.99572567653,6.75794523939,5.25753963701
Deaths,Cape Verde,Female,All Ages,Self-harm,Rate,1991,4.0661019363,5.54582196937,2.86171323061
Deaths,Greater London,Female,All Ages,Self-harm,Rate,1990,6.766992279639999,6.993233739460001,6.5411324057
Deaths,Turkmenistan,Female,All Ages,Self-harm,Rate,1995,3.8465286949399995,4.26923053337,3.46445997107
Deaths,Tottori,Female,All Ages,Self-harm,Rate,1994,14.216003545000001,15.6738438611,12.9155710891
Deaths,Yamaguchi,Female,All Ages,Self-harm,Rate,1991,14.922375619100002,15.981262079499999,13.854344399999999
Deaths,Durango,Female,All Ages,Self-harm,Rate,1994,1.14224929738,1.3111868918,0.997181268302
Deaths,Ireland,Female,All Ages,Self-harm,Rate,1991,4.64471076884,5.1109310925099996,4.225406833
Deaths,Baja California,Female,All Ages,Self-harm,Rate,1993,0.784681513416,0.8863109194479999,0.689384521711
Deaths,Mozambique,Female,All Ages,Self-harm,Rate,1993,4.15563656774,5.53922448471,2.92052213282
Deaths,Stockholm,Female,All Ages,Self-harm,Rate,1994,12.7493704179,13.8859245835,11.6529607468
Deaths,American Samoa,Female,All Ages,Self-harm,Rate,1992,3.2475632995200003,4.10057764115,2.56438937505
Deaths,Region of the Americas,Female,All Ages,Self-harm,Rate,1993,3.8790254868800003,3.9900549094100004,3.7609316990500004
Deaths,Maine,Female,All Ages,Self-harm,Rate,1990,4.77869860994,5.19943618734,4.38699592579
Deaths,South West England,Female,All Ages,Self-harm,Rate,1993,5.995166294230001,6.258374366509999,5.75510100473
Deaths,Denmark,Female,All Ages,Self-harm,Rate,1992,19.0231249875,20.9879154166,17.1578961724
Deaths,Sri Lanka,Female,All Ages,Self-harm,Rate,1992,17.8360369097,20.2962446207,15.6200147187
Deaths,Swaziland,Female,All Ages,Self-harm,Rate,1993,4.46584147215,6.29198663786,3.04540350725
Deaths,Macedonia,Female,All Ages,Self-harm,Rate,1994,5.88751508592,6.63380227092,5.16501468364
Deaths,Okayama,Female,All Ages,Self-harm,Rate,1994,12.0807277671,12.954598096800002,11.2800989655
Deaths,New York,Female,All Ages,Self-harm,Rate,1992,3.8814872416500004,4.2653436637899995,3.49894407779
Deaths,Gabon,Female,All Ages,Self-harm,Rate,1991,4.59745506111,5.64609322383,3.7038075174400005
Deaths,Maldives,Female,All Ages,Self-harm,Rate,1990,6.17407648038,9.8766643442,4.06015141595
Deaths,Mongolia,Female,All Ages,Self-harm,Rate,1993,8.32784763445,10.5980186944,6.0594898613
Deaths,Chihuahua,Female,All Ages,Self-harm,Rate,1994,1.50269694383,1.73863900537,1.2894958008
Deaths,North Africa and Middle East,Female,All Ages,Self-harm,Rate,1994,2.61866457035,3.1690665455099998,2.09135878213
Deaths,Luxembourg,Female,All Ages,Self-harm,Rate,1990,11.6684444186,12.7895362941,10.6731382485
Deaths,Southeast Asia,Female,All Ages,Self-harm,Rate,1994,5.27731633,6.17320272574,4.511201118210001
Deaths,Asia,Female,All Ages,Self-harm,Rate,1990,16.689589557799998,18.009405445800002,15.2746831543
Deaths,Rhode Island,Female,All Ages,Self-harm,Rate,1994,5.155974070989999,5.7033614602,4.67195278703
Deaths,Trinidad and Tobago,Female,All Ages,Self-harm,Rate,1990,6.120720211289999,6.73311518233,5.56548208061
Deaths,Sierra Leone,Female,All Ages,Self-harm,Rate,1990,2.92872320673,4.111043168409999,2.07181874464
Deaths,Shizuoka,Female,All Ages,Self-harm,Rate,1990,11.671746472899999,12.4355648215,10.9314088411
Deaths,Sao Tome and Principe,Female,All Ages,Self-harm,Rate,1990,1.12201387738,1.43521724445,0.8590229545410001
Deaths,Moldova,Female,All Ages,Self-harm,Rate,1990,8.93638304822,10.057303498400001,7.8896039371799995
Deaths,Kumamoto,Female,All Ages,Self-harm,Rate,1993,12.374455874499999,13.3044415552,11.4690996324
Deaths,Lebanon,Female,All Ages,Self-harm,Rate,1991,1.7055251024,2.47136738825,1.14645795151
Deaths,Mauritius,Female,All Ages,Self-harm,Rate,1993,7.7150248141299995,8.52507233272,7.0108078336199995
Deaths,Distrito Federal,Female,All Ages,Self-harm,Rate,1992,1.36344370088,1.51468292663,1.2088918541
Deaths,Southern Sub-Saharan Africa,Female,All Ages,Self-harm,Rate,1992,7.722239838399999,8.57481717455,6.786882000029999
Deaths,North Africa and Middle East,Female,All Ages,Self-harm,Rate,1992,2.54785891985,3.1505574176000004,2.00421566065
Deaths,Jordan,Female,All Ages,Self-harm,Rate,1992,2.3964282736699998,3.07068744424,1.8706982509299999
Deaths,Montenegro,Female,All Ages,Self-harm,Rate,1994,6.97110749867,8.13190999431,5.98050883289
Deaths,Israel,Female,All Ages,Self-harm,Rate,1992,5.0103084507,5.8482137522799995,4.2790103227500005
Deaths,Turkey,Female,All Ages,Self-harm,Rate,1990,1.47355792277,1.9314747542100001,1.1388546834500002
Deaths,Burkina Faso,Female,All Ages,Self-harm,Rate,1992,4.7708308398599995,5.83268157899,3.77072492807
Deaths,World Bank Upper Middle Income,Female,All Ages,Self-harm,Rate,1991,15.954189663400001,16.9698784843,15.0661261753
Deaths,Suriname,Female,All Ages,Self-harm,Rate,1991,9.24680982488,10.4126754499,8.2078761295
Deaths,Northern Mariana Islands,Female,All Ages,Self-harm,Rate,1994,2.17063448666,3.23099159946,1.4770044656599999
Deaths,Kenya,Female,All Ages,Self-harm,Rate,1991,2.07811875535,2.7302523970599997,1.5335966030100001
Deaths,Connecticut,Female,All Ages,Self-harm,Rate,1992,4.09936901969,4.52835157291,3.6999130072
Deaths,Hawaii,Female,All Ages,Self-harm,Rate,1992,5.67232848776,6.21742536417,5.19012452047
Deaths,Croatia,Female,All Ages,Self-harm,Rate,1992,14.3932461295,16.2449834793,12.688266751499999
Deaths,Romania,Female,All Ages,Self-harm,Rate,1991,4.55114555736,4.98919758516,4.13755986498
Deaths,North Africa and Middle East,Female,All Ages,Self-harm,Rate,1992,2.54954253777,3.1526653622,2.0055233498300002
Deaths,East Asia & Pacific - WB,Female,All Ages,Self-harm,Rate,1993,17.4071053081,18.697061846,16.3619788138
Deaths,Hokkaidō,Female,All Ages,Self-harm,Rate,1994,12.906519880300001,13.7476216052,12.0423111734
Deaths,G20,Female,All Ages,Self-harm,Rate,1990,15.243354265799999,16.2609502739,14.1495396751
Deaths,Switzerland,Female,All Ages,Self-harm,Rate,1990,15.8447676313,17.4381866716,14.4224462392
Deaths,Utah,Female,All Ages,Self-harm,Rate,1992,7.26937888669,7.91965086021,6.66308740688
Deaths,Idaho,Female,All Ages,Self-harm,Rate,1992,5.96217348218,6.62064204019,5.35871286741
Deaths,Australia,Female,All Ages,Self-harm,Rate,1993,5.68710818255,6.04949933053,5.3401778816
Deaths,Trinidad and Tobago,Female,All Ages,Self-harm,Rate,1991,5.95565466572,6.56289045214,5.40930347374
Deaths,Colima,Female,All Ages,Self-harm,Rate,1994,0.9201270852869999,1.05887943438,0.793227102923
Deaths,Eastern Mediterranean Region,Female,All Ages,Self-harm,Rate,1992,3.1822678368400004,3.83063462175,2.56456453223
Deaths,Switzerland,Female,All Ages,Self-harm,Rate,1993,14.897034357699999,16.5282672313,13.426026779699999
Deaths,Qatar,Female,All Ages,Self-harm,Rate,1993,3.2271738413,4.54770824271,2.2018023066400003
Deaths,Tonga,Female,All Ages,Self-harm,Rate,1991,4.5585813566099995,6.060796894729999,3.35504123396
Deaths,Southeast Asia,Female,All Ages,Self-harm,Rate,1995,5.27702472113,6.14742848631,4.5148857261
Deaths,Akita,Female,All Ages,Self-harm,Rate,1994,21.663590530500002,23.1961481595,20.0878323197
Deaths,Andean Latin America,Female,All Ages,Self-harm,Rate,1991,3.2996738286000005,3.76673417241,2.87722330026
Deaths,Germany,Female,All Ages,Self-harm,Rate,1991,10.611629989399999,11.5199776731,9.76803550334
Deaths,Yucatán,Female,All Ages,Self-harm,Rate,1990,1.52521978248,1.74237785813,1.32750993955
Deaths,Uganda,Female,All Ages,Self-harm,Rate,1990,12.0062360892,15.335310187300001,8.293441370010001
Deaths,Arizona,Female,All Ages,Self-harm,Rate,1993,7.1477802342,7.7783633627,6.51766550161
Deaths,Iceland,Female,All Ages,Self-harm,Rate,1992,7.912529356129999,8.67699344341,7.18821532344
Deaths,Missouri,Female,All Ages,Self-harm,Rate,1993,5.24784222279,5.67975697237,4.82142984356
Deaths,Norway,Female,All Ages,Self-harm,Rate,1991,8.65611769621,9.37808763166,7.9718289461200005
Deaths,Djibouti,Female,All Ages,Self-harm,Rate,1991,1.9592176077699999,2.94729556337,0.998902403734
Deaths,Bosnia and Herzegovina,Female,All Ages,Self-harm,Rate,1992,5.09623692343,6.16945898651,4.128805928759999
Deaths,Haiti,Female,All Ages,Self-harm,Rate,1992,5.240852118159999,8.417094580239999,2.71100631388
Deaths,Qatar,Female,All Ages,Self-harm,Rate,1990,2.9889760998,4.15111502025,2.0395244460799997
Deaths,South Carolina,Female,All Ages,Self-harm,Rate,1994,4.93616791861,5.47487950942,4.46275570365
Deaths,Indiana,Female,All Ages,Self-harm,Rate,1994,4.96985857459,5.47309265012,4.48548141574
Deaths,California,Female,All Ages,Self-harm,Rate,1993,5.6105204661900006,6.05227958823,5.15801395677
Deaths,South Asia - WB,Female,All Ages,Self-harm,Rate,1992,17.172588944199997,19.7430874576,14.710661034700001
Deaths,Aomori,Female,All Ages,Self-harm,Rate,1992,15.8517882404,16.976784974,14.7636187427
Deaths,Alabama,Female,All Ages,Self-harm,Rate,1993,5.55058404221,6.131194815090001,5.02158321214
Deaths,North Korea,Female,All Ages,Self-harm,Rate,1995,9.42786285885,11.6497712293,7.75095539908
Deaths,Sub-Saharan Africa,Female,All Ages,Self-harm,Rate,1992,4.9914051194499995,5.64967348654,4.349144776329999
Deaths,Alaska,Female,All Ages,Self-harm,Rate,1993,6.26856451257,7.052118130729999,5.53533165296
Deaths,Uruguay,Female,All Ages,Self-harm,Rate,1993,5.77852331624,6.22996556234,5.34003299919
Deaths,Nevada,Female,All Ages,Self-harm,Rate,1993,10.0105523379,10.915867922,9.1723114813
Deaths,Serbia,Female,All Ages,Self-harm,Rate,1992,11.1395234416,12.833572648699999,9.58985425271
Deaths,Sub-Saharan Africa,Female,All Ages,Self-harm,Rate,1994,5.0011226321499995,5.62054124939,4.35360285133
Deaths,High-income,Female,All Ages,Self-harm,Rate,1993,7.91037291262,8.07989633934,7.761602606369999
Deaths,European Union,Female,All Ages,Self-harm,Rate,1993,8.614113316980001,8.84013006553,8.396223208210001
Deaths,Angola,Female,All Ages,Self-harm,Rate,1994,3.71336478569,5.08239294904,2.59783703056
Deaths,Cuba,Female,All Ages,Self-harm,Rate,1992,16.7356781099,18.186906214700002,15.410915095399998
Deaths,Congo,Female,All Ages,Self-harm,Rate,1994,5.1982228701499995,7.0375005891899995,3.55560259312
Deaths,Yamanashi,Female,All Ages,Self-harm,Rate,1991,14.082426684300001,15.3725914517,12.8540020208
Deaths,Niigata,Female,All Ages,Self-harm,Rate,1993,20.404410335599998,22.093737533200002,18.7369286563
Deaths,Vietnam,Female,All Ages,Self-harm,Rate,1991,7.10932906402,9.256780058559999,5.16764806691
Deaths,Thailand,Female,All Ages,Self-harm,Rate,1991,8.04213073998,9.40518552736,6.81718016655
Deaths,Florida,Female,All Ages,Self-harm,Rate,1994,6.48968202038,7.06347158914,5.94245355843
Deaths,Quintana Roo,Female,All Ages,Self-harm,Rate,1993,1.82790937312,2.1468766020200003,1.55824364824
Deaths,African Union,Female,All Ages,Self-harm,Rate,1993,4.36732537082,4.93746553659,3.8425343793
Deaths,Turkmenistan,Female,All Ages,Self-harm,Rate,1990,4.51110465152,4.9578147890099995,4.06880883994
Deaths,Europe,Female,All Ages,Self-harm,Rate,1990,9.1306645815,9.52098767037,8.80623098738
Deaths,Vermont,Female,All Ages,Self-harm,Rate,1991,5.41915101669,5.8801435906799995,4.96171132218
Deaths,Iraq,Female,All Ages,Self-harm,Rate,1991,4.50572140703,5.84774498961,3.44316431197
Deaths,Israel,Female,All Ages,Self-harm,Rate,1991,4.97412213739,5.7212217696000005,4.25498177626
Deaths,Southern Latin America,Female,All Ages,Self-harm,Rate,1993,4.9172471118,5.22463444443,4.62517595642
Deaths,Connecticut,Female,All Ages,Self-harm,Rate,1994,4.331278032,4.818350081589999,3.9172858409900004
Deaths,Kanagawa,Female,All Ages,Self-harm,Rate,1990,11.5913573128,12.291731417700001,10.9156786357
Deaths,Niigata,Female,All Ages,Self-harm,Rate,1991,21.201923348199998,23.0204165685,19.4967904003
Deaths,Federated States of Micronesia,Female,All Ages,Self-harm,Rate,1994,8.50777588679,11.3911645635,6.0088508757
Deaths,Madagascar,Female,All Ages,Self-harm,Rate,1990,3.74847438011,4.69396673079,2.9627613456299997
Deaths,Ishikawa,Female,All Ages,Self-harm,Rate,1993,12.2297219227,13.1204685508,11.355811190499999
Deaths,Indonesia,Female,All Ages,Self-harm,Rate,1990,2.24488318007,2.8788286757500003,1.6618253370999998
Deaths,Ireland,Female,All Ages,Self-harm,Rate,1992,4.55542890493,5.01769131687,4.11416842585
Deaths,Fukushima,Female,All Ages,Self-harm,Rate,1992,14.2296397643,15.353060125799999,13.2350861387
