measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,East Asia & Pacific - WB,Both,All Ages,Self-harm,Rate,1990,17.0543143712,17.8947664737,15.2037726184
Deaths,Equatorial Guinea,Both,All Ages,Self-harm,Rate,1992,9.9081754228,13.9115103086,6.04001716924
Deaths,Honduras,Both,All Ages,Self-harm,Rate,1990,2.9916495956999998,3.9539847983199996,2.21955421616
Deaths,Central Asia,Both,All Ages,Self-harm,Rate,1990,10.8480508732,12.8858208048,9.75343419058
Deaths,Trinidad and Tobago,Both,All Ages,Self-harm,Rate,1991,12.786984831200002,14.375329523,9.18362373829
Deaths,Fukushima,Both,All Ages,Self-harm,Rate,1990,21.055261900599998,27.0614044561,19.3140701581
Deaths,California,Both,All Ages,Self-harm,Rate,1992,13.007098838400001,15.974399460199999,11.6637276105
Deaths,Azerbaijan,Both,All Ages,Self-harm,Rate,1990,2.87533705088,3.67741404054,2.48261393294
Deaths,Michoacán de Ocampo,Both,All Ages,Self-harm,Rate,1992,3.9312902339900004,5.3039158852099995,3.2056316822300004
Deaths,North Africa and Middle East,Both,All Ages,Self-harm,Rate,1992,3.97910628431,4.80023138642,3.34866470755
Deaths,Okayama,Both,All Ages,Self-harm,Rate,1992,18.506528365399998,23.8895155162,17.071380675500002
Deaths,Rwanda,Both,All Ages,Self-harm,Rate,1991,8.31985473929,10.833741349,5.93007972806
Deaths,Querétaro,Both,All Ages,Self-harm,Rate,1991,2.91555867684,3.90842852634,2.4630939415
Deaths,Iceland,Both,All Ages,Self-harm,Rate,1993,14.2835013929,17.4492960507,13.0695251013
Deaths,High SDI,Both,All Ages,Self-harm,Rate,1991,16.2463120077,19.2392719075,15.089854135
Deaths,Toyama,Both,All Ages,Self-harm,Rate,1991,23.647292758,27.7495316087,21.8548353231
Deaths,Massachusetts,Both,All Ages,Self-harm,Rate,1991,12.9719808363,15.469054761399999,11.4121026794
Deaths,Sub-Saharan Africa,Both,All Ages,Self-harm,Rate,1991,6.83179368554,7.49098167983,6.09728472146
Deaths,Sao Tome and Principe,Both,All Ages,Self-harm,Rate,1990,1.68577049398,2.03587482899,1.32717252003
Deaths,El Salvador,Both,All Ages,Self-harm,Rate,1990,12.426279091900001,14.139010893,9.995335629720001
Deaths,Myanmar,Both,All Ages,Self-harm,Rate,1994,7.6798590207099995,10.4040916304,5.47846863313
Deaths,Colima,Both,All Ages,Self-harm,Rate,1990,3.92170539497,4.69815596942,3.1272679901499996
Deaths,Ohio,Both,All Ages,Self-harm,Rate,1990,12.763590132500001,15.3966968139,11.4722245338
Deaths,Nagano,Both,All Ages,Self-harm,Rate,1991,20.9250255647,25.8699689775,19.407520785
Deaths,Belarus,Both,All Ages,Self-harm,Rate,1992,28.2537731998,32.5750565612,24.4482012007
Deaths,Tanzania,Both,All Ages,Self-harm,Rate,1990,5.75086849662,6.857537053490001,4.740624460549999
Deaths,High-middle SDI,Both,All Ages,Self-harm,Rate,1992,15.9102284922,18.4367185221,14.6264478124
Deaths,Estonia,Both,All Ages,Self-harm,Rate,1992,33.9539862693,38.4898826128,28.0115631435
Deaths,Illinois,Both,All Ages,Self-harm,Rate,1992,11.892803444,16.3408215111,10.5157268271
Deaths,Netherlands,Both,All Ages,Self-harm,Rate,1992,13.3423069586,16.064102633500003,12.3126748758
Deaths,Seychelles,Both,All Ages,Self-harm,Rate,1991,15.6489374455,17.9850546999,11.2552154052
Deaths,West Virginia,Both,All Ages,Self-harm,Rate,1992,15.213292427699999,17.5150447899,12.481074143399999
Deaths,El Salvador,Both,All Ages,Self-harm,Rate,1991,11.947591515100001,13.5570318432,9.9860421446
Deaths,Albania,Both,All Ages,Self-harm,Rate,1990,3.8413270786,4.7254010619399995,3.36595857223
Deaths,Kenya,Both,All Ages,Self-harm,Rate,1992,3.86224499954,5.5775084745,2.61604827108
Deaths,South Africa,Both,All Ages,Self-harm,Rate,1990,16.4606425853,18.8158828605,12.074339313
Deaths,Maine,Both,All Ages,Self-harm,Rate,1992,13.652393038800001,15.102502572599999,10.9949144063
Deaths,Serbia,Both,All Ages,Self-harm,Rate,1992,20.2630423436,22.851261498499998,17.7538131416
Deaths,World Bank Regions,Both,All Ages,Self-harm,Rate,1992,14.7898144158,15.639232654,13.5582115455
Deaths,Shizuoka,Both,All Ages,Self-harm,Rate,1990,17.347033001,22.353773770300002,16.0257280374
Deaths,México,Both,All Ages,Self-harm,Rate,1992,2.6150288597599998,5.1529583071100005,2.01473538846
Deaths,Tabasco,Both,All Ages,Self-harm,Rate,1991,7.9758093391400005,9.83391036361,3.52916037567
Deaths,Iraq,Both,All Ages,Self-harm,Rate,1992,6.3440445818099995,7.768267412399999,5.07505969285
Deaths,Tonga,Both,All Ages,Self-harm,Rate,1992,6.48634078728,7.883695188429999,5.29723279192
Deaths,American Samoa,Both,All Ages,Self-harm,Rate,1990,6.88517549695,8.13089353728,5.46639398637
Deaths,Kumamoto,Both,All Ages,Self-harm,Rate,1992,20.5267227055,24.0630135792,18.7404437531
Deaths,Oklahoma,Both,All Ages,Self-harm,Rate,1990,14.7002198909,16.9330291802,12.3845223863
Deaths,Togo,Both,All Ages,Self-harm,Rate,1991,6.43787755011,7.83434308004,5.07418094158
Deaths,Sonora,Both,All Ages,Self-harm,Rate,1992,4.84783583967,5.66497241959,3.3481514057800004
Deaths,"Virgin Islands, U.S.",Both,All Ages,Self-harm,Rate,1993,6.077923089,7.308382007570001,4.87490542228
Deaths,Thailand,Both,All Ages,Self-harm,Rate,1992,14.218859604,16.2582018445,12.0521043815
Deaths,Hungary,Both,All Ages,Self-harm,Rate,1992,39.770006558599995,44.783628711,32.3902270262
Deaths,Stockholm,Both,All Ages,Self-harm,Rate,1994,18.5043038094,20.537900530199998,15.981686992
Deaths,WHO region,Both,All Ages,Self-harm,Rate,1991,14.653644922,15.578053065599999,13.4228665533
Deaths,South Asia - WB,Both,All Ages,Self-harm,Rate,1990,16.860347472599997,18.4573979041,13.919547898
Deaths,Portugal,Both,All Ages,Self-harm,Rate,1991,15.8224226904,18.390690325,13.4250548846
Deaths,Congo,Both,All Ages,Self-harm,Rate,1992,7.719260587799999,10.264273873099999,5.26386373048
Deaths,United Kingdom,Both,All Ages,Self-harm,Rate,1991,10.9314643861,11.738653289,9.09719147409
Deaths,Washington,Both,All Ages,Self-harm,Rate,1991,15.1676850597,16.5435160547,11.9930726277
Deaths,Scotland,Both,All Ages,Self-harm,Rate,1993,15.4653028356,17.3857725228,10.8803727994
Deaths,Antigua and Barbuda,Both,All Ages,Self-harm,Rate,1990,2.08647792803,2.46547001636,1.67998638874
Deaths,Oregon,Both,All Ages,Self-harm,Rate,1994,17.1281830379,18.7867445024,12.847275083000001
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All Ages,Self-harm,Rate,1991,23.5393897652,28.333645844000003,21.2199468735
Deaths,New Mexico,Both,All Ages,Self-harm,Rate,1992,18.369450642500002,20.4293068765,13.585395841
Deaths,Canada,Both,All Ages,Self-harm,Rate,1990,14.2207076822,15.244410215899999,11.2135123915
Deaths,Ibaraki,Both,All Ages,Self-harm,Rate,1993,19.3332076228,24.801388463,17.878476544199998
Deaths,Nagasaki,Both,All Ages,Self-harm,Rate,1992,20.9383570456,25.0076090861,19.1040462502
Deaths,Saint Lucia,Both,All Ages,Self-harm,Rate,1991,5.7022731932,6.456511504400001,4.334802825070001
Deaths,Latvia,Both,All Ages,Self-harm,Rate,1991,33.0276896771,37.6782218356,27.6984920359
Deaths,Egypt,Both,All Ages,Self-harm,Rate,1992,2.94363709136,3.95341804014,2.03448406597
Deaths,Latin America and Caribbean,Both,All Ages,Self-harm,Rate,1990,5.67413272899,6.727625272060001,5.01899811695
Deaths,World Bank Upper Middle Income,Both,All Ages,Self-harm,Rate,1991,17.027101049400002,18.0792647269,15.234179726499999
Deaths,North Africa and Middle East,Both,All Ages,Self-harm,Rate,1994,4.1554747169,5.01269452777,3.4869535294800005
Deaths,Distrito Federal,Both,All Ages,Self-harm,Rate,1994,4.88806477926,5.74740681336,3.64604898421
Deaths,Denmark,Both,All Ages,Self-harm,Rate,1994,25.3100923784,28.2635488008,22.308208929899997
Deaths,Czech Republic,Both,All Ages,Self-harm,Rate,1994,19.8038607531,22.7179565886,17.2076667751
Deaths,District of Columbia,Both,All Ages,Self-harm,Rate,1994,14.3706982748,35.2536605523,9.81869042478
Deaths,United Kingdom,Both,All Ages,Self-harm,Rate,1990,11.0406434622,11.8338472747,9.1528415451
Deaths,United States,Both,All Ages,Self-harm,Rate,1990,13.816748761600001,16.616883933300002,12.2791465148
Deaths,Madagascar,Both,All Ages,Self-harm,Rate,1991,6.168953671380001,7.34106991127,5.0533396678
Deaths,North Carolina,Both,All Ages,Self-harm,Rate,1991,13.7730569963,17.4976693276,12.436486198
Deaths,Kazakhstan,Both,All Ages,Self-harm,Rate,1991,22.9661013596,28.883290393000003,19.8838489866
Deaths,Mali,Both,All Ages,Self-harm,Rate,1991,3.42866789647,4.87066909907,2.51131736767
Deaths,Japan,Both,All Ages,Self-harm,Rate,1991,19.9086497033,24.1192504328,19.060508170600002
Deaths,Ghana,Both,All Ages,Self-harm,Rate,1992,4.268530982190001,5.16093084081,3.4704915361500004
Deaths,Oaxaca,Both,All Ages,Self-harm,Rate,1992,3.55271268442,5.85533105752,2.84793176608
Deaths,Ecuador,Both,All Ages,Self-harm,Rate,1990,5.33252491203,6.693099179699999,4.7062687180500005
Deaths,Durango,Both,All Ages,Self-harm,Rate,1992,3.58019689697,5.73532121668,2.83866656358
Deaths,Sinaloa,Both,All Ages,Self-harm,Rate,1991,2.83592323771,4.7462782128,2.24704408203
Deaths,Angola,Both,All Ages,Self-harm,Rate,1992,5.68234947096,7.63431929014,3.7544382964
Deaths,Luxembourg,Both,All Ages,Self-harm,Rate,1991,19.8868592858,24.1123882059,18.125874473099998
Deaths,Papua New Guinea,Both,All Ages,Self-harm,Rate,1990,15.590474651000001,21.1195201763,9.53273289566
Deaths,Greater London,Both,All Ages,Self-harm,Rate,1992,11.3312534937,12.4203169095,9.448855309399999
Deaths,Kagoshima,Both,All Ages,Self-harm,Rate,1991,23.5676827054,26.7516369209,21.2201617326
Deaths,Louisiana,Both,All Ages,Self-harm,Rate,1992,14.5357368503,19.607657494,12.7062471302
Deaths,Burundi,Both,All Ages,Self-harm,Rate,1991,10.768722722500002,13.764983600999999,7.491038937909999
Deaths,Scotland,Both,All Ages,Self-harm,Rate,1992,15.3047901724,17.1577558418,10.937633847399999
Deaths,Mississippi,Both,All Ages,Self-harm,Rate,1990,13.092222094700002,18.3669674769,11.5243687529
Deaths,Mali,Both,All Ages,Self-harm,Rate,1992,3.4439419384099996,4.87673621167,2.50263318523
Deaths,Nevada,Both,All Ages,Self-harm,Rate,1991,24.3436558534,27.3190787525,15.607768761500001
Deaths,Southern Latin America,Both,All Ages,Self-harm,Rate,1992,12.4427821976,13.8252276575,10.1445306679
Deaths,Niigata,Both,All Ages,Self-harm,Rate,1991,26.692393639400002,29.297741833400003,23.4130172164
Deaths,Federated States of Micronesia,Both,All Ages,Self-harm,Rate,1991,17.5338268863,22.026411450199998,12.7746985745
Deaths,South West England,Both,All Ages,Self-harm,Rate,1990,11.1972229517,11.855574760200001,9.19575162567
Deaths,California,Both,All Ages,Self-harm,Rate,1990,13.581432394799998,16.4919932828,12.093061796899999
Deaths,Sub-Saharan Africa,Both,All Ages,Self-harm,Rate,1992,6.89302038978,7.551384100329999,6.16257042821
Deaths,East Midlands,Both,All Ages,Self-harm,Rate,1990,9.97927311421,11.1968002578,8.565098999769999
Deaths,Mie,Both,All Ages,Self-harm,Rate,1990,18.747661541600003,24.6907300533,17.216517094
Deaths,Low SDI,Both,All Ages,Self-harm,Rate,1991,6.5966822918600005,7.62941396211,5.7293052644
Deaths,Low-middle SDI,Both,All Ages,Self-harm,Rate,1991,13.284939133300002,14.533475849699999,11.1856464113
Deaths,Eritrea,Both,All Ages,Self-harm,Rate,1992,6.93966739284,8.56948466899,5.33208119069
Deaths,Barbados,Both,All Ages,Self-harm,Rate,1994,4.84422632687,5.5998651823,3.90425196985
Deaths,Jalisco,Both,All Ages,Self-harm,Rate,1992,3.8269095199799996,4.65813389079,3.15153509449
Deaths,Malawi,Both,All Ages,Self-harm,Rate,1991,5.41984433896,7.3921986641799995,3.76454087213
Deaths,Tabasco,Both,All Ages,Self-harm,Rate,1990,7.57168126816,9.35201703596,3.39816912673
Deaths,Denmark,Both,All Ages,Self-harm,Rate,1992,27.7211950198,30.326750758099998,23.6626773019
Deaths,Austria,Both,All Ages,Self-harm,Rate,1994,23.758954718200002,28.2993940576,22.13207951
Deaths,Lebanon,Both,All Ages,Self-harm,Rate,1993,3.6068073060900003,5.3050594731,2.63031214141
Deaths,Ethiopia,Both,All Ages,Self-harm,Rate,1992,9.4049117433,11.3155665967,7.15406142146
Deaths,Wisconsin,Both,All Ages,Self-harm,Rate,1992,12.856440043,14.6441557289,10.839315000600001
Deaths,Burundi,Both,All Ages,Self-harm,Rate,1992,10.7714695451,13.874623452900002,7.47389533856
Deaths,Belarus,Both,All Ages,Self-harm,Rate,1991,25.908426449000004,31.051720776099998,23.0829391627
Deaths,Togo,Both,All Ages,Self-harm,Rate,1990,6.33859982759,7.831313858520001,5.02298339916
Deaths,African Union,Both,All Ages,Self-harm,Rate,1991,6.157616277070001,6.838153928200001,5.55696361936
Deaths,Wyoming,Both,All Ages,Self-harm,Rate,1991,17.5760227754,19.8055034693,12.0448785661
Deaths,Veracruz de Ignacio de la Llave,Both,All Ages,Self-harm,Rate,1990,3.79647753878,4.64553886171,3.08710997858
Deaths,Switzerland,Both,All Ages,Self-harm,Rate,1990,27.7091876353,31.2218063904,24.815660887800004
Deaths,Uzbekistan,Both,All Ages,Self-harm,Rate,1990,7.85189644169,8.98478623343,6.21309115604
Deaths,Montana,Both,All Ages,Self-harm,Rate,1991,19.160261029799997,21.5324113425,12.996952197099999
Deaths,Federated States of Micronesia,Both,All Ages,Self-harm,Rate,1992,17.5404949474,21.99555475,12.731932563700001
Deaths,Japan,Both,All Ages,Self-harm,Rate,1992,19.9943799934,24.1956346684,19.0675089091
Deaths,Federated States of Micronesia,Both,All Ages,Self-harm,Rate,1990,17.500091095400002,22.248640091400002,12.693197707
Deaths,Texas,Both,All Ages,Self-harm,Rate,1992,13.871967028100002,16.554045532,12.1573085059
Deaths,New Zealand,Both,All Ages,Self-harm,Rate,1991,14.380586617299999,16.0062024732,11.8534378125
Deaths,India,Both,All Ages,Self-harm,Rate,1990,19.0328301155,20.947153513900002,15.526634595300001
Deaths,Montenegro,Both,All Ages,Self-harm,Rate,1992,10.7236276726,12.571988795600001,9.4081494707
Deaths,Mexico,Both,All Ages,Self-harm,Rate,1990,3.43810818966,4.75680423252,3.11129355576
Deaths,Central Europe,Both,All Ages,Self-harm,Rate,1992,18.2200608039,20.1864064003,15.7219978108
Deaths,South Africa,Both,All Ages,Self-harm,Rate,1994,16.2278252859,18.3047582568,12.1460025046
Deaths,Pennsylvania,Both,All Ages,Self-harm,Rate,1992,13.8727684961,16.2327434223,12.037192533699999
Deaths,Swaziland,Both,All Ages,Self-harm,Rate,1994,9.3023510219,12.569815458599999,6.68163708268
Deaths,Ehime,Both,All Ages,Self-harm,Rate,1993,21.844648920100003,26.393086084700002,20.0592259756
Deaths,Gabon,Both,All Ages,Self-harm,Rate,1993,8.8267877659,10.851124324399999,6.44364130209
Deaths,Slovakia,Both,All Ages,Self-harm,Rate,1993,15.5963736785,17.3306259186,12.5691051635
Deaths,Palestine,Both,All Ages,Self-harm,Rate,1992,2.00075259624,2.71018872855,1.60351634449
Deaths,Greater London,Both,All Ages,Self-harm,Rate,1990,11.687130829,12.732905711899999,9.66403652758
Deaths,Veracruz de Ignacio de la Llave,Both,All Ages,Self-harm,Rate,1992,4.01053781156,4.6847953782500005,3.12075990177
Deaths,Algeria,Both,All Ages,Self-harm,Rate,1992,3.09267391986,4.34969083049,2.4821544971700003
Deaths,Mauritius,Both,All Ages,Self-harm,Rate,1991,12.854039162000001,14.2446746504,9.62758243293
Deaths,Commonwealth Low Income,Both,All Ages,Self-harm,Rate,1993,9.444517383260001,10.4927329235,8.35316105959
Deaths,Texas,Both,All Ages,Self-harm,Rate,1993,13.6676618763,16.3332705947,11.957628094699999
Deaths,Global,Both,All Ages,Self-harm,Rate,1990,14.5505500987,15.467893641500002,13.337093542000002
Deaths,Ibaraki,Both,All Ages,Self-harm,Rate,1992,19.2168688986,24.7744881797,17.736811652300002
Deaths,Illinois,Both,All Ages,Self-harm,Rate,1993,11.724519488,16.2423152905,10.4132057272
Deaths,South Sudan,Both,All Ages,Self-harm,Rate,1990,3.02536562386,4.97935344488,1.64344430695
Deaths,New Jersey,Both,All Ages,Self-harm,Rate,1990,9.39979247023,14.661015982799999,8.04396057658
Deaths,Middle SDI,Both,All Ages,Self-harm,Rate,1990,16.2746241486,17.1722473269,13.915064883800001
Deaths,Tonga,Both,All Ages,Self-harm,Rate,1991,6.47190733205,7.87785769489,5.22612410339
Deaths,Scotland,Both,All Ages,Self-harm,Rate,1991,15.1164650987,16.9101701877,10.922642672099999
Deaths,Kyōto,Both,All Ages,Self-harm,Rate,1990,19.7145709183,23.851842642599998,18.362358856
Deaths,Oregon,Both,All Ages,Self-harm,Rate,1992,16.7337271357,18.3909138597,12.6887056717
Deaths,North Korea,Both,All Ages,Self-harm,Rate,1995,11.180401167,13.4765293009,9.50401928841
Deaths,Democratic Republic of the Congo,Both,All Ages,Self-harm,Rate,1992,5.68813037362,7.059637154130001,4.2329213308
Deaths,Oceania,Both,All Ages,Self-harm,Rate,1992,13.8745695168,17.8444275305,9.50443071945
Deaths,World Bank Upper Middle Income,Both,All Ages,Self-harm,Rate,1993,17.947111584600002,18.844466877400002,16.153338178400002
Deaths,Commonwealth Middle Income,Both,All Ages,Self-harm,Rate,1993,16.0981893099,17.4266949911,13.429673146799999
Deaths,Four World Regions,Both,All Ages,Self-harm,Rate,1991,14.650226616000001,15.5740033638,13.4186284052
Deaths,New Hampshire,Both,All Ages,Self-harm,Rate,1990,13.451172318900001,15.0130803938,11.0461149033
Deaths,Singapore,Both,All Ages,Self-harm,Rate,1990,15.9847806727,19.0191357229,13.743509126600001
Deaths,Maryland,Both,All Ages,Self-harm,Rate,1991,15.7196182512,18.6254412223,13.1396349777
Deaths,"Virgin Islands, U.S.",Both,All Ages,Self-harm,Rate,1990,5.69404409704,6.84956472615,4.6523798457000005
Deaths,East Asia,Both,All Ages,Self-harm,Rate,1991,20.7832566954,21.9576516672,17.730169401
Deaths,Saga,Both,All Ages,Self-harm,Rate,1991,19.9052434911,24.364591005,18.0764856548
Deaths,Zacatecas,Both,All Ages,Self-harm,Rate,1990,2.61754842587,3.86015620806,2.22932252435
Deaths,Dominica,Both,All Ages,Self-harm,Rate,1992,3.35322810718,3.90827174047,2.61198325207
Deaths,Paraguay,Both,All Ages,Self-harm,Rate,1992,3.4418684302399996,3.9160629700099996,2.78603846183
Deaths,Costa Rica,Both,All Ages,Self-harm,Rate,1991,5.35266261408,5.99725321667,4.0041431875299995
Deaths,Kiribati,Both,All Ages,Self-harm,Rate,1991,21.0110767527,24.0959373351,17.2863918303
Deaths,Low-middle SDI,Both,All Ages,Self-harm,Rate,1992,13.3645002458,14.5812144849,11.236647166900001
Deaths,Suriname,Both,All Ages,Self-harm,Rate,1991,16.4706512118,18.9294410256,14.772719466800002
Deaths,Nuevo León,Both,All Ages,Self-harm,Rate,1992,3.6448220343699997,4.37744827575,2.8996069379
Deaths,Nara,Both,All Ages,Self-harm,Rate,1990,17.7583083909,22.488806387,16.4209616454
Deaths,Libya,Both,All Ages,Self-harm,Rate,1992,3.2225985599299998,4.34610293502,2.54759457879
Deaths,Namibia,Both,All Ages,Self-harm,Rate,1990,10.8336323366,14.6532981466,7.7325431269800005
Deaths,Sao Tome and Principe,Both,All Ages,Self-harm,Rate,1991,1.6758962549899998,2.05376615392,1.25333089805
Deaths,Brunei,Both,All Ages,Self-harm,Rate,1991,4.06695769388,5.21228034422,3.17216567404
Deaths,Austria,Both,All Ages,Self-harm,Rate,1990,25.636998123799998,30.1546183176,23.761330307199998
Deaths,Serbia,Both,All Ages,Self-harm,Rate,1993,20.6482695404,23.2938110178,18.1595521399
Deaths,Gifu,Both,All Ages,Self-harm,Rate,1992,19.5013853749,23.994840239800002,18.0419376078
Deaths,Central Sub-Saharan Africa,Both,All Ages,Self-harm,Rate,1991,6.07593905554,7.34079726667,4.51224040287
Deaths,Western Sub-Saharan Africa,Both,All Ages,Self-harm,Rate,1994,4.93716791296,6.0951880332799995,4.11259528159
Deaths,México,Both,All Ages,Self-harm,Rate,1991,2.59335306289,5.13087550801,2.00271360207
Deaths,Slovakia,Both,All Ages,Self-harm,Rate,1992,16.1536723213,17.9557384298,12.9586562666
Deaths,South Carolina,Both,All Ages,Self-harm,Rate,1992,13.6463842135,18.0976731832,12.1426154452
Deaths,North East England,Both,All Ages,Self-harm,Rate,1992,9.86731213436,11.422575502299999,8.65853459894
Deaths,Aomori,Both,All Ages,Self-harm,Rate,1994,25.821845134500002,29.8522460467,21.8438153619
Deaths,Turkmenistan,Both,All Ages,Self-harm,Rate,1990,8.12297244152,9.05230626805,6.21982005568
Deaths,Michigan,Both,All Ages,Self-harm,Rate,1991,13.354241554800002,16.583476328499998,11.9775312059
Deaths,Gunma,Both,All Ages,Self-harm,Rate,1992,21.1654414952,25.29987724,19.7416239668
Deaths,Taiwan,Both,All Ages,Self-harm,Rate,1995,13.587666144,15.317049886300001,12.1413957901
Deaths,Jamaica,Both,All Ages,Self-harm,Rate,1992,1.49408642081,1.78132828884,1.2725789056
Deaths,Somalia,Both,All Ages,Self-harm,Rate,1990,5.3509969515,7.684986724450001,3.4092032867599995
Deaths,Uruguay,Both,All Ages,Self-harm,Rate,1990,12.563264803600001,16.631314623199998,11.437530243400001
Deaths,Chile,Both,All Ages,Self-harm,Rate,1990,18.655781489899997,21.2701082459,12.4467039325
Deaths,Samoa,Both,All Ages,Self-harm,Rate,1991,14.992441493800001,18.8624172278,10.7703915125
Deaths,Haiti,Both,All Ages,Self-harm,Rate,1993,8.353071259,10.9641618081,5.43464090212
Deaths,Fukui,Both,All Ages,Self-harm,Rate,1990,20.0382228254,24.0218180229,18.5084214994
Deaths,World Bank Regions,Both,All Ages,Self-harm,Rate,1991,14.647138773299998,15.569907454300001,13.417229911800002
Deaths,Ethiopia,Both,All Ages,Self-harm,Rate,1991,9.56495261259,11.5236257061,7.105283634139999
Deaths,Kōchi,Both,All Ages,Self-harm,Rate,1993,23.9580499944,27.8636144829,21.717383822400002
Deaths,Nagasaki,Both,All Ages,Self-harm,Rate,1993,20.966934067,24.842795255200002,19.1225773567
Deaths,Iceland,Both,All Ages,Self-harm,Rate,1990,15.336958139599998,18.4289213962,14.009290291100001
Deaths,Guyana,Both,All Ages,Self-harm,Rate,1990,19.4852301954,22.7568858079,16.579685400200002
Deaths,East Asia,Both,All Ages,Self-harm,Rate,1992,20.7103705785,21.8656170275,17.7721995754
Deaths,South Asia,Both,All Ages,Self-harm,Rate,1990,16.6673726132,18.3106938665,13.718613964
Deaths,Sub-Saharan Africa - WB,Both,All Ages,Self-harm,Rate,1991,6.73741034174,7.38255677936,6.0026838408
Deaths,Bolivia,Both,All Ages,Self-harm,Rate,1991,6.50787615531,7.7181917341,5.03915845631
Deaths,Chiapas,Both,All Ages,Self-harm,Rate,1992,3.200470687,4.7652885183,2.71138027125
Deaths,Oklahoma,Both,All Ages,Self-harm,Rate,1994,15.4436336014,17.3803941685,12.7906502008
Deaths,Southern Latin America,Both,All Ages,Self-harm,Rate,1991,12.5298276448,13.904847622899998,10.257321426899999
Deaths,Oman,Both,All Ages,Self-harm,Rate,1991,2.32719574279,3.2427883346199997,1.44302339364
Deaths,Andean Latin America,Both,All Ages,Self-harm,Rate,1991,4.6188530103000005,5.18093133459,4.15560051725
Deaths,Hungary,Both,All Ages,Self-harm,Rate,1994,37.4193560931,43.99522037,30.7154241429
Deaths,Oceania,Both,All Ages,Self-harm,Rate,1993,13.865862902399998,17.7698637477,9.49548812214
Deaths,México,Both,All Ages,Self-harm,Rate,1993,2.56439412845,4.99635610086,1.9798070602100002
Deaths,Somalia,Both,All Ages,Self-harm,Rate,1991,5.35440615515,7.67379674691,3.43580722684
Deaths,Kyrgyzstan,Both,All Ages,Self-harm,Rate,1990,13.753363874800002,16.201973213899997,11.602860534200001
Deaths,Peru,Both,All Ages,Self-harm,Rate,1991,3.60563334763,4.16815141697,3.09377938088
Deaths,Central African Republic,Both,All Ages,Self-harm,Rate,1991,8.82741476937,11.6090757446,5.6333642117
Deaths,Nebraska,Both,All Ages,Self-harm,Rate,1992,12.6453467109,14.2025824292,10.5168757002
Deaths,Argentina,Both,All Ages,Self-harm,Rate,1992,10.8178852128,12.5785783514,9.319040006809999
Deaths,Israel,Both,All Ages,Self-harm,Rate,1993,9.39490741937,11.333630218,8.289731526999999
Deaths,Tunisia,Both,All Ages,Self-harm,Rate,1991,2.99156923457,3.9459702839700004,2.4199078621799996
Deaths,Oman,Both,All Ages,Self-harm,Rate,1992,2.3775226166300003,3.32742386625,1.50270411541
Deaths,Tanzania,Both,All Ages,Self-harm,Rate,1991,5.73843197337,6.88443533882,4.66915711562
Deaths,Shiga,Both,All Ages,Self-harm,Rate,1990,18.4327703005,22.9648665699,16.9213872935
Deaths,Chad,Both,All Ages,Self-harm,Rate,1993,4.5493178501400005,6.06444806425,3.1787314339400004
Deaths,Taiwan,Both,All Ages,Self-harm,Rate,1990,13.5556954125,15.178043389699999,11.8037459177
Deaths,South Dakota,Both,All Ages,Self-harm,Rate,1992,12.777047557,14.424811439800001,10.4397199792
Deaths,Panama,Both,All Ages,Self-harm,Rate,1990,5.21963114448,6.12477570691,4.0796387882900005
Deaths,Niigata,Both,All Ages,Self-harm,Rate,1990,26.6261923767,29.2158060963,23.398714160199997
Deaths,Ireland,Both,All Ages,Self-harm,Rate,1992,10.7823227589,11.8362727597,8.53786190177
Deaths,Nuevo León,Both,All Ages,Self-harm,Rate,1991,3.57462237793,4.307997738409999,2.87772059417
Deaths,Gabon,Both,All Ages,Self-harm,Rate,1994,8.9432125672,11.0246988908,6.57061825999
Deaths,Region of the Americas,Both,All Ages,Self-harm,Rate,1994,9.31579304644,10.815877999,8.03815221428
Deaths,Jalisco,Both,All Ages,Self-harm,Rate,1993,4.00290798549,4.65612088585,3.2094490071100004
Deaths,Vermont,Both,All Ages,Self-harm,Rate,1993,14.4912768471,15.920481723800002,11.320923451399999
Deaths,Laos,Both,All Ages,Self-harm,Rate,1992,12.8601087676,16.444338711100002,8.12108552626
Deaths,Afghanistan,Both,All Ages,Self-harm,Rate,1992,6.13051386238,10.2516676519,4.809456733789999
Deaths,Yorkshire and the Humber,Both,All Ages,Self-harm,Rate,1991,10.4942157186,11.519658394999999,8.79878776036
Deaths,Bangladesh,Both,All Ages,Self-harm,Rate,1990,11.9611858272,13.6852072276,10.079282495400001
Deaths,Fiji,Both,All Ages,Self-harm,Rate,1993,12.1488607375,15.553543447400001,9.28113217928
Deaths,Romania,Both,All Ages,Self-harm,Rate,1990,10.286948491799999,12.4552626925,8.87766178124
Deaths,Kentucky,Both,All Ages,Self-harm,Rate,1990,14.720576434200002,16.4747319729,12.0024354525
Deaths,Oklahoma,Both,All Ages,Self-harm,Rate,1991,14.7529891039,16.7733239316,12.343402822100002
Deaths,Northern Ireland,Both,All Ages,Self-harm,Rate,1992,10.2804365097,12.4450464484,8.73347607003
Deaths,Greenland,Both,All Ages,Self-harm,Rate,1994,117.462963569,131.28418486700002,100.929880927
Deaths,Belize,Both,All Ages,Self-harm,Rate,1992,4.03183959127,4.84514889668,3.26363751478
