measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Nepal,Male,All Ages,Self-harm,Rate,1997,14.0816723323,19.2621528574,7.782216913170001
Deaths,Campeche,Male,All Ages,Self-harm,Rate,1997,11.7319760226,14.4937762486,4.94990382791
Deaths,Miyagi,Male,All Ages,Self-harm,Rate,1997,30.357173297,36.8966045203,25.760254988299998
Deaths,Tōkyō,Male,All Ages,Self-harm,Rate,1997,28.638365510299998,35.6947695999,25.8086574498
Deaths,Southern Latin America,Male,All Ages,Self-harm,Rate,1995,21.1146979493,23.5303419467,16.039744975599998
Deaths,Malta,Male,All Ages,Self-harm,Rate,1996,9.27949488944,13.0581623154,7.74308812342
Deaths,Lesotho,Male,All Ages,Self-harm,Rate,1996,18.0722916024,26.1646089636,12.3718058717
Deaths,Costa Rica,Male,All Ages,Self-harm,Rate,1999,11.2135260429,12.724556900200001,7.32802177084
Deaths,Bhutan,Male,All Ages,Self-harm,Rate,1997,7.6162456961,10.2008242896,5.546598116589999
Deaths,Gabon,Male,All Ages,Self-harm,Rate,1997,13.2570898106,17.656249691,8.54291999965
Deaths,California,Male,All Ages,Self-harm,Rate,1998,17.1777582135,22.9681282383,15.1124763967
Deaths,Libya,Male,All Ages,Self-harm,Rate,1997,5.05837849662,7.08864951436,3.7857473999499995
Deaths,Missouri,Male,All Ages,Self-harm,Rate,1994,25.2365361924,29.9219498916,20.0540467283
Deaths,Brunei,Male,All Ages,Self-harm,Rate,1997,5.4226900878299995,7.677483856699999,4.1546123242299995
Deaths,West Virginia,Male,All Ages,Self-harm,Rate,1997,26.3048237679,29.723979728499998,20.4348061915
Deaths,Sub-Saharan Africa - WB,Male,All Ages,Self-harm,Rate,1997,9.03669718868,10.4273151765,7.73736300943
Deaths,Ghana,Male,All Ages,Self-harm,Rate,1997,7.69026316393,9.44887629092,6.07522375214
Deaths,Ireland,Male,All Ages,Self-harm,Rate,1996,19.61704528,22.2326558227,13.0568281889
Deaths,United Kingdom,Male,All Ages,Self-harm,Rate,1996,15.7583185348,17.6248692045,12.0982903443
Deaths,Iowa,Male,All Ages,Self-harm,Rate,1997,20.1583351973,25.033253159,16.0856488087
Deaths,Coahuila,Male,All Ages,Self-harm,Rate,1998,7.93690086898,9.48983004553,5.22740066036
Deaths,Bangladesh,Male,All Ages,Self-harm,Rate,1997,11.5777542246,13.6247265859,8.812711989
Deaths,Tlaxcala,Male,All Ages,Self-harm,Rate,1994,4.3550403516000005,7.127958704369999,3.44203172211
Deaths,Northern Ireland,Male,All Ages,Self-harm,Rate,1997,15.5687409677,19.430057952800002,12.616320426
Deaths,North Africa and Middle East,Male,All Ages,Self-harm,Rate,1996,5.80285435559,7.61226411666,4.82517570982
Deaths,Chad,Male,All Ages,Self-harm,Rate,1996,5.0243101201,7.9953552107500006,3.3981497208600002
Deaths,Hyōgo,Male,All Ages,Self-harm,Rate,1996,28.3642897722,36.6014676553,25.6817810058
Deaths,Shizuoka,Male,All Ages,Self-harm,Rate,1997,26.6529045573,34.7148657539,24.0964253374
Deaths,Egypt,Male,All Ages,Self-harm,Rate,1997,4.57205865669,6.58321964684,3.0588580211400003
Deaths,World Bank Low Income,Male,All Ages,Self-harm,Rate,1996,9.57044933962,11.1798459245,8.27295281701
Deaths,Chile,Male,All Ages,Self-harm,Rate,1997,25.4091908066,29.129950514500003,18.983375370199997
Deaths,Barbados,Male,All Ages,Self-harm,Rate,1997,8.4420852574,10.0086919365,6.33510501312
Deaths,"Southeast Asia, East Asia, and Oceania",Male,All Ages,Self-harm,Rate,1997,15.6677779896,16.8596261073,11.403675680300001
Deaths,Syria,Male,All Ages,Self-harm,Rate,1995,2.9765245019299997,3.79043446918,2.39125264387
Deaths,Kuwait,Male,All Ages,Self-harm,Rate,1996,3.67271055873,4.74213595766,2.66811748752
Deaths,"Southeast Asia, East Asia, and Oceania",Male,All Ages,Self-harm,Rate,1998,15.4832699664,16.6266538914,11.3151338983
Deaths,World Bank Income Levels,Male,All Ages,Self-harm,Rate,1997,17.6356754558,18.795892304,14.785664979700002
Deaths,Tabasco,Male,All Ages,Self-harm,Rate,1997,16.775131235,21.2617696353,5.58203526176
Deaths,America,Male,All Ages,Self-harm,Rate,1997,14.768885941999999,17.4307547603,12.198755685
Deaths,East Asia & Pacific - WB,Male,All Ages,Self-harm,Rate,1997,16.385821776,17.550031712699997,12.508963221099998
Deaths,Benin,Male,All Ages,Self-harm,Rate,1997,9.73677863545,13.0308377904,6.50285840632
Deaths,Tajikistan,Male,All Ages,Self-harm,Rate,1997,6.98076068233,10.4034168837,5.53112910705
Deaths,Ohio,Male,All Ages,Self-harm,Rate,1996,19.7990847139,25.394151545200003,17.5349274423
Deaths,Kazakhstan,Male,All Ages,Self-harm,Rate,1999,60.6389949982,72.8553982256,42.2993021624
Deaths,Cameroon,Male,All Ages,Self-harm,Rate,1993,9.312361872190001,12.2136821494,6.69953334215
Deaths,Namibia,Male,All Ages,Self-harm,Rate,1997,19.876913263800002,28.4975161301,13.667034689700001
Deaths,Northern Ireland,Male,All Ages,Self-harm,Rate,1998,15.616638449599998,19.3563330778,12.6689178894
Deaths,England,Male,All Ages,Self-harm,Rate,1998,14.715236169499999,16.8811472553,11.6781312618
Deaths,Toyama,Male,All Ages,Self-harm,Rate,1997,34.8842078981,40.754918239,27.6427446903
Deaths,North America,Male,All Ages,Self-harm,Rate,1997,21.2064272425,25.6639593646,17.9363857593
Deaths,G20,Male,All Ages,Self-harm,Rate,1997,20.1246556318,21.567592423,16.502088290899998
Deaths,Latin America and Caribbean,Male,All Ages,Self-harm,Rate,1996,9.636407169,11.326016146,7.79527626715
Deaths,Czech Republic,Male,All Ages,Self-harm,Rate,1998,28.4019289494,34.7159683544,24.1380931411
Deaths,WHO region,Male,All Ages,Self-harm,Rate,1996,17.8097973028,19.0096054908,14.925975529
Deaths,Jalisco,Male,All Ages,Self-harm,Rate,1996,7.611017476120001,8.85988700693,5.16230323033
Deaths,South Asia,Male,All Ages,Self-harm,Rate,1997,16.578582420300002,19.1517801615,11.3547446952
Deaths,Nara,Male,All Ages,Self-harm,Rate,1996,24.1806681911,33.4621686413,21.567663384699998
Deaths,Ehime,Male,All Ages,Self-harm,Rate,1997,33.0921889926,41.3747739735,28.878463299899998
Deaths,Grenada,Male,All Ages,Self-harm,Rate,1998,9.21615600844,11.3642954112,6.97478606551
Deaths,Samoa,Male,All Ages,Self-harm,Rate,1997,21.7217307574,27.5580269091,15.0518465932
Deaths,Chihuahua,Male,All Ages,Self-harm,Rate,1998,10.8808473318,13.1494935354,6.539086450689999
Deaths,"Virgin Islands, U.S.",Male,All Ages,Self-harm,Rate,1998,10.5528600223,12.9665822028,7.95211244327
Deaths,Western Europe,Male,All Ages,Self-harm,Rate,1997,22.7388392183,28.277903906400002,20.397644780100002
Deaths,Chihuahua,Male,All Ages,Self-harm,Rate,1997,10.5011778051,12.590083318800001,6.564885039379999
Deaths,Cyprus,Male,All Ages,Self-harm,Rate,1998,9.79863580262,12.9868545588,8.10968310127
Deaths,Slovakia,Male,All Ages,Self-harm,Rate,1996,25.1392545197,28.0711404327,19.9260478322
Deaths,Commonwealth,Male,All Ages,Self-harm,Rate,1998,15.8541223051,17.7605653697,11.639869708099999
Deaths,North America,Male,All Ages,Self-harm,Rate,1996,21.597987002099998,26.2298676397,18.1645287727
Deaths,Indonesia,Male,All Ages,Self-harm,Rate,1999,4.96370836867,5.8338878670300005,4.27698403336
Deaths,Distrito Federal,Male,All Ages,Self-harm,Rate,1997,9.11894208238,10.771539924999999,6.07960932077
Deaths,Montenegro,Male,All Ages,Self-harm,Rate,1997,16.547179409199998,21.0013427605,13.916261731999999
Deaths,Marshall Islands,Male,All Ages,Self-harm,Rate,1998,25.385285688,33.1921428787,17.4716146566
Deaths,Trinidad and Tobago,Male,All Ages,Self-harm,Rate,1997,21.764537365699997,25.2240996393,13.739315952900002
Deaths,Europe,Male,All Ages,Self-harm,Rate,1998,35.1750004843,41.2650083587,29.397729827000003
Deaths,Yamanashi,Male,All Ages,Self-harm,Rate,1997,32.1821264229,38.769558722700005,27.356292022999998
Deaths,Region of the Americas,Male,All Ages,Self-harm,Rate,1997,14.7684040319,17.430236529600002,12.1984269003
Deaths,Puerto Rico,Male,All Ages,Self-harm,Rate,1998,16.8003815154,21.6547744774,13.911694903599999
Deaths,Malaysia,Male,All Ages,Self-harm,Rate,1997,10.4772983722,13.5660662773,8.9650594054
Deaths,Lithuania,Male,All Ages,Self-harm,Rate,1997,80.0024071691,89.1009169634,56.8692098681
Deaths,Russia,Male,All Ages,Self-harm,Rate,1998,76.870702246,92.65991472500001,61.8663162541
Deaths,Yorkshire and the Humber,Male,All Ages,Self-harm,Rate,1997,15.5098995586,17.6930949134,12.252037624100002
Deaths,Kansas,Male,All Ages,Self-harm,Rate,1998,22.0122353997,25.2369032432,17.8306250714
Deaths,Ōita,Male,All Ages,Self-harm,Rate,1995,29.521263758400003,37.6183998974,26.4407895491
Deaths,East Midlands,Male,All Ages,Self-harm,Rate,1995,14.353019957799999,16.756238634200002,11.8161563709
Deaths,Yamaguchi,Male,All Ages,Self-harm,Rate,1998,39.1599053084,43.5836869727,29.8474536349
Deaths,Pennsylvania,Male,All Ages,Self-harm,Rate,1996,23.0135353184,28.015528209699998,19.468401761699997
Deaths,Yemen,Male,All Ages,Self-harm,Rate,1999,5.24207023388,8.19230754459,3.30740014906
Deaths,Bulgaria,Male,All Ages,Self-harm,Rate,1998,31.1897281081,35.9251989782,24.3479094845
Deaths,World Bank Lower Middle Income,Male,All Ages,Self-harm,Rate,1996,14.2615271486,16.083329097,10.892106612200001
Deaths,Oaxaca,Male,All Ages,Self-harm,Rate,1995,6.34772770766,10.1457137494,5.022538410099999
Deaths,Northern Mariana Islands,Male,All Ages,Self-harm,Rate,1998,11.9470553563,15.951288551700001,8.210956519789999
Deaths,Connecticut,Male,All Ages,Self-harm,Rate,1998,16.5372630304,24.428940418899998,14.2756125677
Deaths,Algeria,Male,All Ages,Self-harm,Rate,1996,4.56887805843,6.74263189875,3.4667140794100004
Deaths,World Bank High Income,Male,All Ages,Self-harm,Rate,1996,23.599182478899998,28.512010395500003,20.8558804587
Deaths,Lebanon,Male,All Ages,Self-harm,Rate,1996,4.83681641883,7.51108781157,3.2909097416399997
Deaths,Ehime,Male,All Ages,Self-harm,Rate,1996,32.538915345300005,41.2140299022,28.7006179369
Deaths,Kōchi,Male,All Ages,Self-harm,Rate,1998,39.8221265583,44.449882174399995,30.794592112999997
Deaths,Norway,Male,All Ages,Self-harm,Rate,1998,20.5636710368,25.6025237933,18.059252747600002
Deaths,East of England,Male,All Ages,Self-harm,Rate,1997,13.4798217317,15.419513627599999,10.8304712457
Deaths,India,Male,All Ages,Self-harm,Rate,1997,18.9356481113,22.0593683341,12.6668746908
Deaths,Iwate,Male,All Ages,Self-harm,Rate,1997,42.1039152359,46.0109927961,30.9223444543
Deaths,Angola,Male,All Ages,Self-harm,Rate,1998,7.7803556584999995,10.7840549066,5.06726748067
Deaths,Guam,Male,All Ages,Self-harm,Rate,1997,27.9230543817,33.4928752801,22.9521532884
Deaths,Romania,Male,All Ages,Self-harm,Rate,1998,21.060051371,24.073555897600002,15.087743097299999
Deaths,Nara,Male,All Ages,Self-harm,Rate,1998,28.404972428,34.4531104092,24.7833498155
Deaths,Coahuila,Male,All Ages,Self-harm,Rate,1996,7.50936134775,8.97628218513,5.27822271663
Deaths,WHO region,Male,All Ages,Self-harm,Rate,1998,17.5490289504,18.7117005235,14.706550374499999
Deaths,Virginia,Male,All Ages,Self-harm,Rate,1995,22.0223205827,26.7245954714,18.5300939333
Deaths,Tropical Latin America,Male,All Ages,Self-harm,Rate,1993,9.33467951221,10.9413818946,7.08579767159
Deaths,Botswana,Male,All Ages,Self-harm,Rate,1994,20.699904661599998,38.2893772746,7.85064569494
Deaths,Ethiopia,Male,All Ages,Self-harm,Rate,1998,11.3462826405,13.7127341993,8.8084586041
Deaths,Tanzania,Male,All Ages,Self-harm,Rate,1999,7.841856104900001,9.8512381335,5.92657016638
Deaths,Wisconsin,Male,All Ages,Self-harm,Rate,1997,20.6419716648,25.100769477300002,17.034045119199998
Deaths,Nordic Region,Male,All Ages,Self-harm,Rate,1997,29.0461989121,32.8827583334,24.1386582232
Deaths,Texas,Male,All Ages,Self-harm,Rate,1998,19.0268568139,24.3252762826,16.6612347231
Deaths,Western Pacific Region,Male,All Ages,Self-harm,Rate,1996,17.835005315700002,19.1274022843,13.4074631951
Deaths,Djibouti,Male,All Ages,Self-harm,Rate,1997,4.61533692664,8.716950374029999,2.66813650937
Deaths,Stockholm,Male,All Ages,Self-harm,Rate,1998,21.8492164966,25.333084009300002,17.9993473348
Deaths,Nigeria,Male,All Ages,Self-harm,Rate,1997,3.4875096056099997,6.58545368007,2.0732916169399997
Deaths,Greece,Male,All Ages,Self-harm,Rate,1996,6.80367433112,10.3078770524,5.98047230287
Deaths,District of Columbia,Male,All Ages,Self-harm,Rate,1996,23.7859420413,63.0772333446,15.4798067335
Deaths,Cameroon,Male,All Ages,Self-harm,Rate,1996,10.0623161808,13.023137774,7.12492779165
Deaths,Gunma,Male,All Ages,Self-harm,Rate,1997,30.5211904044,36.5815894514,25.9497302465
Deaths,United Kingdom,Male,All Ages,Self-harm,Rate,1997,15.5900355209,17.560166098699998,12.0220725937
Deaths,Tropical Latin America,Male,All Ages,Self-harm,Rate,1997,9.419931512589999,11.6193046929,7.45634614018
Deaths,San Luis Potosí,Male,All Ages,Self-harm,Rate,1995,7.010140965450001,8.24017805983,4.71932278181
Deaths,Yucatán,Male,All Ages,Self-harm,Rate,1994,9.27708109648,11.5185879217,4.46626309212
Deaths,Suriname,Male,All Ages,Self-harm,Rate,1997,25.677701293600002,29.712321640800003,22.3661152026
Deaths,Commonwealth Middle Income,Male,All Ages,Self-harm,Rate,1998,16.6973226464,18.9540763993,11.8449335912
Deaths,Georgia,Male,All Ages,Self-harm,Rate,1997,21.2062404146,27.4930890125,18.464803001099998
Deaths,Grenada,Male,All Ages,Self-harm,Rate,1996,8.28182460835,10.2736796336,6.658305629440001
Deaths,Saint Vincent and the Grenadines,Male,All Ages,Self-harm,Rate,1996,9.53515129878,11.6732525983,7.443148742819999
Deaths,Paraguay,Male,All Ages,Self-harm,Rate,1996,5.03532734933,5.82957840618,3.83986027355
Deaths,Jordan,Male,All Ages,Self-harm,Rate,1997,4.95762799056,6.886500476429999,3.53802889917
Deaths,Quintana Roo,Male,All Ages,Self-harm,Rate,1997,10.2940712312,12.9321539315,4.70524568291
Deaths,South Korea,Male,All Ages,Self-harm,Rate,1999,27.3892750592,37.7256747793,22.5897274318
Deaths,Illinois,Male,All Ages,Self-harm,Rate,1996,17.968233758700002,27.151763212600002,15.463144162899999
Deaths,Mozambique,Male,All Ages,Self-harm,Rate,1997,10.6035178164,13.3423530319,8.03133900599
Deaths,Nevada,Male,All Ages,Self-harm,Rate,1994,38.912661498300004,45.0337076575,20.8037032417
Deaths,Eastern Sub-Saharan Africa,Male,All Ages,Self-harm,Rate,1996,9.1114986327,10.6654903524,7.37012334103
Deaths,District of Columbia,Male,All Ages,Self-harm,Rate,1997,20.935399474,52.0962620383,14.082631318499999
Deaths,North Dakota,Male,All Ages,Self-harm,Rate,1994,19.8050159603,24.1600959446,16.212235184
Deaths,Commonwealth,Male,All Ages,Self-harm,Rate,1997,15.841096086599999,17.853972091,11.6112321735
Deaths,Ishikawa,Male,All Ages,Self-harm,Rate,1995,26.7025392051,35.3369222889,24.1189130604
Deaths,Vermont,Male,All Ages,Self-harm,Rate,1998,22.9139799555,25.927950587300003,17.179231368499998
Deaths,Egypt,Male,All Ages,Self-harm,Rate,1998,4.50443509183,6.53644489815,3.06253070914
Deaths,Chile,Male,All Ages,Self-harm,Rate,1999,23.7268913589,26.7916678555,18.095836946
Deaths,New York,Male,All Ages,Self-harm,Rate,1997,14.7790325637,24.616067702,12.1412341866
Deaths,Central Asia,Male,All Ages,Self-harm,Rate,1997,22.8571379624,26.3023225293,16.8440333703
Deaths,Central Sub-Saharan Africa,Male,All Ages,Self-harm,Rate,1996,8.7565658408,11.459090851700001,5.78147413267
Deaths,OECD Countries,Male,All Ages,Self-harm,Rate,1997,21.8390487096,26.2484924684,19.1612251566
Deaths,Iran,Male,All Ages,Self-harm,Rate,1997,7.1114987552999995,9.24201647664,5.2823817496
Deaths,Croatia,Male,All Ages,Self-harm,Rate,1996,38.800149855499996,45.0535048235,30.1730364144
Deaths,Burundi,Male,All Ages,Self-harm,Rate,1997,12.5593808851,18.4284156003,7.5112631721500005
Deaths,Indiana,Male,All Ages,Self-harm,Rate,1997,22.906175602599998,26.9066098057,19.0019183751
Deaths,France,Male,All Ages,Self-harm,Rate,1997,37.067940979999996,46.3473403694,33.5749588419
Deaths,Tlaxcala,Male,All Ages,Self-harm,Rate,1997,4.6970784788,7.15344294614,3.77975054889
Deaths,Uganda,Male,All Ages,Self-harm,Rate,1997,8.358131436459999,10.8687430179,5.96086474161
Deaths,Cameroon,Male,All Ages,Self-harm,Rate,1998,10.846126203299999,13.887302930699999,7.61749734341
Deaths,The Bahamas,Male,All Ages,Self-harm,Rate,1998,4.66631510117,5.529850686750001,3.36314355807
Deaths,Turkmenistan,Male,All Ages,Self-harm,Rate,1999,16.9927738047,19.5247064475,9.42534325663
Deaths,Guinea-Bissau,Male,All Ages,Self-harm,Rate,1996,8.20447072328,11.7209235496,5.69435756137
Deaths,Connecticut,Male,All Ages,Self-harm,Rate,1997,16.9591171497,24.7530798837,14.7493010855
Deaths,Kyrgyzstan,Male,All Ages,Self-harm,Rate,1999,24.610684937500004,29.8082625698,18.436925645499997
Deaths,Austria,Male,All Ages,Self-harm,Rate,1998,33.0816837012,42.6860514887,30.136752407299998
Deaths,Sweden except Stockholm,Male,All Ages,Self-harm,Rate,1997,24.958979244600002,27.6906660431,18.244853153799998
Deaths,Wales,Male,All Ages,Self-harm,Rate,1997,17.2443702284,19.7319631593,12.675207562099999
Deaths,Latin America & Caribbean - WB,Male,All Ages,Self-harm,Rate,1997,10.9562301808,12.542385226,8.65255208521
Deaths,Iraq,Male,All Ages,Self-harm,Rate,1998,9.46189838642,12.0418382973,7.005086185210001
Deaths,Pennsylvania,Male,All Ages,Self-harm,Rate,1998,22.4885573935,27.3770036064,18.9859113243
Deaths,Burkina Faso,Male,All Ages,Self-harm,Rate,1998,8.44519453135,10.633841419,6.86140710487
Deaths,Macedonia,Male,All Ages,Self-harm,Rate,1998,13.4214280044,17.2400398565,11.4304974232
Deaths,Finland,Male,All Ages,Self-harm,Rate,1998,41.5969851356,48.7105658049,35.0524541443
Deaths,Nuevo León,Male,All Ages,Self-harm,Rate,1996,6.330475871060001,7.7706765310899995,4.61300855253
Deaths,Gifu,Male,All Ages,Self-harm,Rate,1997,28.4945409635,35.6817066181,24.9070778219
Deaths,Delaware,Male,All Ages,Self-harm,Rate,1998,20.2593965213,26.5908635259,17.6366182652
Deaths,Taiwan,Male,All Ages,Self-harm,Rate,1998,19.9847588365,22.849049486200002,17.443408832899998
Deaths,Denmark,Male,All Ages,Self-harm,Rate,1997,29.9074052893,37.9230742329,26.0865760227
Deaths,Arizona,Male,All Ages,Self-harm,Rate,1999,26.2127976295,29.560946418500002,18.7104392074
Deaths,Western Europe,Male,All Ages,Self-harm,Rate,1999,22.0166423604,27.702438935500002,19.998956068000002
Deaths,Guerrero,Male,All Ages,Self-harm,Rate,1997,5.41806977171,8.91189178916,4.09116213105
Deaths,Sweden,Male,All Ages,Self-harm,Rate,1998,23.770252546400002,26.038814974300003,18.041905033200003
Deaths,India,Male,All Ages,Self-harm,Rate,1999,19.0767724577,21.8496025204,12.829453298199999
Deaths,Tlaxcala,Male,All Ages,Self-harm,Rate,1999,4.69730872532,7.280890143730001,3.77316735152
Deaths,Alabama,Male,All Ages,Self-harm,Rate,1998,24.5127416178,31.988399134,20.6613808138
Deaths,Middle SDI,Male,All Ages,Self-harm,Rate,1997,16.3457364237,17.598196756300002,11.7961809227
Deaths,Alabama,Male,All Ages,Self-harm,Rate,1999,24.2116472504,31.6876176476,20.5962849177
Deaths,World Bank High Income,Male,All Ages,Self-harm,Rate,1998,23.8434170875,28.2109836443,20.7434630641
Deaths,Wyoming,Male,All Ages,Self-harm,Rate,1998,28.7416164309,32.824357063,17.7558811613
Deaths,Aomori,Male,All Ages,Self-harm,Rate,1996,39.800307734600004,47.4131221875,30.398796313299997
Deaths,The Gambia,Male,All Ages,Self-harm,Rate,1997,3.88651398022,7.21362108353,2.43854067086
Deaths,Guam,Male,All Ages,Self-harm,Rate,1998,26.7857775639,32.0669408665,21.851994129599998
Deaths,Florida,Male,All Ages,Self-harm,Rate,1997,23.8534262159,27.8098640872,19.1072678343
Deaths,Marshall Islands,Male,All Ages,Self-harm,Rate,1996,25.2943723693,32.5386358103,17.3679290029
Deaths,Greater London,Male,All Ages,Self-harm,Rate,1997,15.3076066022,17.9672263398,12.0697535407
Deaths,Mali,Male,All Ages,Self-harm,Rate,1997,4.11822581429,7.5454338357,2.53055526607
Deaths,Oklahoma,Male,All Ages,Self-harm,Rate,1998,25.150022397300003,28.8576210079,19.6960811332
Deaths,High-income Asia Pacific,Male,All Ages,Self-harm,Rate,1998,30.883666489699998,35.7728553589,27.100850644999998
Deaths,Puebla,Male,All Ages,Self-harm,Rate,1997,5.21365265773,7.683653548100001,4.34559495978
Deaths,Fukushima,Male,All Ages,Self-harm,Rate,1998,34.926983003000004,42.3770339725,29.5218228912
Deaths,Burundi,Male,All Ages,Self-harm,Rate,1996,12.866858795999999,18.9744592242,7.54082581981
Deaths,Lesotho,Male,All Ages,Self-harm,Rate,1997,19.1084806963,27.782576176899997,13.089780542899998
Deaths,Chiapas,Male,All Ages,Self-harm,Rate,1997,6.46373605696,8.743031793830001,5.11267203282
Deaths,Germany,Male,All Ages,Self-harm,Rate,1998,25.9912757585,33.2509929498,23.213008886900003
Deaths,Italy,Male,All Ages,Self-harm,Rate,1998,14.339661647299998,18.6285139388,12.854196464700001
Deaths,Southern Latin America,Male,All Ages,Self-harm,Rate,1999,21.407749182699998,23.4506288777,15.9833150648
Deaths,Kuwait,Male,All Ages,Self-harm,Rate,1998,3.89364714602,4.90454686469,2.74746195564
Deaths,Latin America and Caribbean,Male,All Ages,Self-harm,Rate,1997,9.74930029556,11.3335703555,7.80745577244
Deaths,High-income North America,Male,All Ages,Self-harm,Rate,1999,20.5011840552,25.0691910525,17.6518362864
Deaths,Mississippi,Male,All Ages,Self-harm,Rate,1997,22.7607342599,33.4884042681,19.362889313700002
Deaths,Commonwealth Low Income,Male,All Ages,Self-harm,Rate,1996,10.1717905376,11.637264871,8.14268597481
Deaths,Samoa,Male,All Ages,Self-harm,Rate,1996,22.0368450007,28.120901461299997,14.891761347900001
Deaths,Kentucky,Male,All Ages,Self-harm,Rate,1996,23.8400937872,27.921911209799998,19.2645523325
Deaths,Afghanistan,Male,All Ages,Self-harm,Rate,1999,10.504873138199999,19.0135937053,7.88553421338
Deaths,Yamagata,Male,All Ages,Self-harm,Rate,1998,36.2598515504,40.164253181,28.0417529224
Deaths,Central African Republic,Male,All Ages,Self-harm,Rate,1997,13.474388846800002,20.2526967629,7.16532823299
Deaths,Italy,Male,All Ages,Self-harm,Rate,1996,14.5073257568,18.7365813936,13.023718095100001
Deaths,North Dakota,Male,All Ages,Self-harm,Rate,1996,19.3424162145,24.2978254559,15.939287518799999
Deaths,Senegal,Male,All Ages,Self-harm,Rate,1995,8.551205643440001,10.7405495945,6.991202564970001
Deaths,Tamaulipas,Male,All Ages,Self-harm,Rate,1999,8.72708307012,10.2937617632,5.21308667807
Deaths,Connecticut,Male,All Ages,Self-harm,Rate,1996,17.6797175824,25.325717639900002,15.3380992362
Deaths,Senegal,Male,All Ages,Self-harm,Rate,1997,8.60065470704,10.7806097043,7.0595094859900005
Deaths,Yamagata,Male,All Ages,Self-harm,Rate,1997,33.8733456021,38.735947367899996,27.5623978808
Deaths,Ishikawa,Male,All Ages,Self-harm,Rate,1997,28.9702963682,35.7696126848,25.7047723609
Deaths,Louisiana,Male,All Ages,Self-harm,Rate,1998,22.5048912399,31.996734797,19.341659607
Deaths,Guyana,Male,All Ages,Self-harm,Rate,1996,30.7799692482,37.4243429685,25.016488198799998
Deaths,Colorado,Male,All Ages,Self-harm,Rate,1998,26.006179147999998,29.190297830400002,17.1317432942
Deaths,Poland,Male,All Ages,Self-harm,Rate,1996,28.353717914700002,31.794205804700002,20.6104496239
Deaths,Ecuador,Male,All Ages,Self-harm,Rate,1995,8.55031096984,10.3857115939,6.97408679761
Deaths,Southern Sub-Saharan Africa,Male,All Ages,Self-harm,Rate,1999,24.5861358963,28.4943451605,19.7306882048
Deaths,African Union,Male,All Ages,Self-harm,Rate,1997,8.355890100109999,9.79390889254,7.25074114512
Deaths,Sri Lanka,Male,All Ages,Self-harm,Rate,1997,66.1571650976,75.6595471009,56.6355938591
Deaths,Seychelles,Male,All Ages,Self-harm,Rate,1997,20.4893736017,24.6535924728,16.7102326365
Deaths,Libya,Male,All Ages,Self-harm,Rate,1996,4.85485198811,6.81885232076,3.632582905
Deaths,West Virginia,Male,All Ages,Self-harm,Rate,1996,26.6225641015,30.1616283362,20.5891753873
Deaths,Mozambique,Male,All Ages,Self-harm,Rate,1995,10.699008303,13.281104326200001,8.321403138720001
Deaths,Kumamoto,Male,All Ages,Self-harm,Rate,1996,31.0924659217,37.1726209614,26.2513869267
Deaths,China,Male,All Ages,Self-harm,Rate,1998,17.0701034266,18.419273430700002,11.5631706624
Deaths,Nayarit,Male,All Ages,Self-harm,Rate,1996,5.81660614737,8.21743180821,4.86629218485
Deaths,Commonwealth Low Income,Male,All Ages,Self-harm,Rate,1998,9.71746156852,11.0292864841,7.96547835478
Deaths,South East England,Male,All Ages,Self-harm,Rate,1997,14.040103229400001,15.680800428,11.19027256
Deaths,Sudan,Male,All Ages,Self-harm,Rate,1998,5.66327401228,8.66574486646,3.81303461046
Deaths,Central Latin America,Male,All Ages,Self-harm,Rate,1998,9.713643162390001,11.3257887379,7.50242733009
Deaths,Luxembourg,Male,All Ages,Self-harm,Rate,1998,25.2669256001,32.5985020154,22.471522657199998
Deaths,East Asia,Male,All Ages,Self-harm,Rate,1999,16.4122645044,17.5900479119,11.5632408213
Deaths,Maine,Male,All Ages,Self-harm,Rate,1997,21.956257662000002,25.333377309400003,17.481301533499998
Deaths,Venezuela,Male,All Ages,Self-harm,Rate,1997,13.1616788349,15.773953342199999,9.58935767837
Deaths,South Africa,Male,All Ages,Self-harm,Rate,1998,26.1950402459,30.2840853502,18.2169287866
Deaths,Ethiopia,Male,All Ages,Self-harm,Rate,1996,11.9419071755,14.741927683200002,9.06338743779
Deaths,Chile,Male,All Ages,Self-harm,Rate,1998,24.7070764756,27.9818814524,18.676542991399998
Deaths,Kentucky,Male,All Ages,Self-harm,Rate,1998,23.5664694848,27.5797012637,19.0250849629
Deaths,Mauritius,Male,All Ages,Self-harm,Rate,1997,18.8789527392,21.7006913087,11.4515660744
Deaths,European Union,Male,All Ages,Self-harm,Rate,1997,25.142177407,30.1728505294,21.645127667500002
Deaths,Honduras,Male,All Ages,Self-harm,Rate,1997,4.66240908416,6.883402976509999,2.76557757445
Deaths,Andorra,Male,All Ages,Self-harm,Rate,1998,16.5721077122,24.7033192114,10.6999853545
Deaths,Fukushima,Male,All Ages,Self-harm,Rate,1996,30.5934573849,40.807802809799995,27.452499015799997
Deaths,Algeria,Male,All Ages,Self-harm,Rate,1998,4.77261943032,6.93460677761,3.64168037515
Deaths,Timor-Leste,Male,All Ages,Self-harm,Rate,1998,9.77004897143,13.5168470031,4.91392685749
